Ring0,Ring1,Ring2,Ring3,Ring4,Ring5,Color,size,color,color1,color2,color3,color4,color5,description,description1,description2,description3,description4,description5,state,state1,state2,state3,state4,state5,level,level1,level2,level3,level4,level5,friendlyname,friendlyname1,friendlyname2,friendlyname3,friendlyname4,friendlyname5,hyperlink,hyperlink1,hyperlink2,hyperlink3,hyperlink4,hyperlink5,metadata,metadata1,metadata2,metadata3,metadata4,metadata5
FS,Accounting,Advanced Localization Features Enhancements,Belgium Localization Tax Reports Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Belgium Localization Tax Reports Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Belgium Localization Now Available in SuiteApp Marketplace,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Belgium Localization Now Available in SuiteApp Marketplace,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,China Localization Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,China Localization Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Contra Account Sheet,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Contra Account Sheet,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Country-Specific Reports Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Country-Specific Reports Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Germany Localization Now Available,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Germany Localization Now Available,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,India Localization SuiteTax Engine Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,India Localization SuiteTax Engine Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Ireland Localization Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Ireland Localization Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Japan Localization Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Japan Localization Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Mexico Foreign Trade,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Mexico Foreign Trade,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Netherlands Localization Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Netherlands Localization Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Netherlands VAT and WKR Reports Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Netherlands VAT and WKR Reports Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Norway Tax Reports Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Norway Tax Reports Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Philippines Invoicing Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Philippines Invoicing Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Portugal Invoice Certification Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Portugal Invoice Certification Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,Sweden Tax Reports Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,Sweden Tax Reports Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Accounting,Advanced Localization Features Enhancements,United Kingdom Localization Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Accounting,Advanced Localization Features Enhancements,United Kingdom Localization Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316104403.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1521115850.html,,,,,,,,
FS,Banking,Cash 360 Enhancements,Cash 360 Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Banking,Cash 360 Enhancements,Cash 360 Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316105394.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_157913557426.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_157913557426.html,,,,,,,,
FS,Banking,Cash 360 Enhancements,Support for SFTP Download Directory Using Absolute Path,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Banking,Cash 360 Enhancements,Support for SFTP Download Directory Using Absolute Path,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316105394.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_157913557426.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_157913557426.html,,,,,,,,
FS,Banking,Cash 360 Enhancements,Cash 360 Now Available,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Banking,Cash 360 Enhancements,Cash 360 Now Available,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_4316105394.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_157913557426.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_157913557426.html,,,,,,,,
FS,Manufacturing,Enhanced Usability for Scanner Flow in Manufacturing Mobile,Enhanced Usability for Scanner Flow in Manufacturing Mobile,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Manufacturing,Enhanced Usability for Scanner Flow in Manufacturing Mobile,Enhanced Usability for Scanner Flow in Manufacturing Mobile,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1529087731.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1508932552.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1508932552.html,,,,,,,,
FS,Manufacturing,Enhanced Usability for Scanner Flow in Manufacturing Mobile,FEFO Lot Assignments Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Manufacturing,Enhanced Usability for Scanner Flow in Manufacturing Mobile,FEFO Lot Assignments Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1529087731.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1508932552.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1508932552.html,,,,,,,,
FS,Manufacturing,Enhanced Usability for Scanner Flow in Manufacturing Mobile,Lot Auto Numbering Enhancements,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Manufacturing,Enhanced Usability for Scanner Flow in Manufacturing Mobile,Lot Auto Numbering Enhancements,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1529087731.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1508932552.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1508932552.html,,,,,,,,
FS,Manufacturing,Enhanced Usability for Scanner Flow in Manufacturing Mobile,Static Route Management Enhancement,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,Manufacturing,Enhanced Usability for Scanner Flow in Manufacturing Mobile,Static Route Management Enhancement,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1529087731.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1508932552.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_1508932552.html,,,,,,,,
FS,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,SMT Areas Added to Base Theme,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,SMT Areas Added to Base Theme,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_N3945981.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,,,,,,,,
FS,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,Internet Explorer 11 No Longer Supported,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,Internet Explorer 11 No Longer Supported,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_N3945981.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,,,,,,,,
FS,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,Configuration Properties Updates,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,Configuration Properties Updates,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_N3945981.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,,,,,,,,
FS,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,Node.js Requirement,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,Node.js Requirement,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_N3945981.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,,,,,,,,
FS,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,Third-Party Library Updates,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,Third-Party Library Updates,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_N3945981.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,,,,,,,,
FS,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,Issue Fixes,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,SC/SCMA/SCA  SuiteCommerce Solutions,SMT Areas Added to Base Theme,Issue Fixes,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_N3945981.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724000722.html,,,,,,,,
FS,SC/SCMA/SCA  SuiteCommerce Solutions,2022.1.2 Minor Release of SuiteCommerce SuiteCommerce MyAccount and SuiteCommerce Advanced,2022.1.2 Minor Release of SuiteCommerce SuiteCommerce MyAccount and SuiteCommerce Advanced,,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Finance and Operations,SC/SCMA/SCA  SuiteCommerce Solutions,2022.1.2 Minor Release of SuiteCommerce SuiteCommerce MyAccount and SuiteCommerce Advanced,2022.1.2 Minor Release of SuiteCommerce SuiteCommerce MyAccount and SuiteCommerce Advanced,,,,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_N3945981.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724136597.html,https://docs.oracle.com/en/cloud/saas/netsuite/ns-online-help/section_163724136597.html,,,,,,,,
